2026-01-26 17:44:26,418 - Experiment Config: {'model': 'dinov2_vitb_lora', 'data_path': '/mnt/nvme1n1/lululemon/xjj/datasets/resized/gazefollow_extended', 'ckpt_save_dir': './experiments', 'wandb_project': 'dinov2_vitb_lora', 'exp_name': 'dinov2_vitb_lora', 'log_iter': 10, 'max_epochs': 15, 'batch_size': 60, 'lr': 0.001, 'n_workers': 8}
2026-01-26 17:44:29,931 - Learnable parameters: 3121664
2026-01-26 17:44:36,141 - 
[Epoch 0 Training]
2026-01-26 17:44:42,396 - Iter 0/1891, heatmap Loss=0.7042, Loss=0.7042
2026-01-26 18:03:58,141 - Iter 1000/1891, heatmap Loss=0.0443, Loss=0.0443
2026-01-26 18:04:07,417 - Iter 1010/1891, heatmap Loss=0.0534, Loss=0.0534
2026-01-26 18:04:16,783 - Iter 1020/1891, heatmap Loss=0.0507, Loss=0.0507
2026-01-26 18:04:26,360 - Iter 1030/1891, heatmap Loss=0.0494, Loss=0.0494
2026-01-26 18:04:35,684 - Iter 1040/1891, heatmap Loss=0.0472, Loss=0.0472
2026-01-26 18:04:45,339 - Iter 1050/1891, heatmap Loss=0.0461, Loss=0.0461
2026-01-26 18:04:54,639 - Iter 1060/1891, heatmap Loss=0.0455, Loss=0.0455
2026-01-26 18:05:04,055 - Iter 1070/1891, heatmap Loss=0.0433, Loss=0.0433
2026-01-26 18:05:13,545 - Iter 1080/1891, heatmap Loss=0.0487, Loss=0.0487
2026-01-26 18:05:22,682 - Iter 1090/1891, heatmap Loss=0.0466, Loss=0.0466
2026-01-26 18:05:32,139 - Iter 1100/1891, heatmap Loss=0.0482, Loss=0.0482
2026-01-26 18:05:41,346 - Iter 1110/1891, heatmap Loss=0.0477, Loss=0.0477
2026-01-26 18:05:50,852 - Iter 1120/1891, heatmap Loss=0.0473, Loss=0.0473
2026-01-26 18:06:00,458 - Iter 1130/1891, heatmap Loss=0.0466, Loss=0.0466
2026-01-26 18:06:09,753 - Iter 1140/1891, heatmap Loss=0.0476, Loss=0.0476
2026-01-26 18:06:19,404 - Iter 1150/1891, heatmap Loss=0.0451, Loss=0.0451
2026-01-26 18:06:28,304 - Iter 1160/1891, heatmap Loss=0.0486, Loss=0.0486
2026-01-26 18:06:37,738 - Iter 1170/1891, heatmap Loss=0.0469, Loss=0.0469
2026-01-26 18:06:47,095 - Iter 1180/1891, heatmap Loss=0.0502, Loss=0.0502
2026-01-26 18:06:56,751 - Iter 1190/1891, heatmap Loss=0.0407, Loss=0.0407
2026-01-26 18:07:06,164 - Iter 1200/1891, heatmap Loss=0.0492, Loss=0.0492
2026-01-26 18:07:15,553 - Iter 1210/1891, heatmap Loss=0.0456, Loss=0.0456
2026-01-26 18:07:25,519 - Iter 1220/1891, heatmap Loss=0.0463, Loss=0.0463
2026-01-26 18:07:34,977 - Iter 1230/1891, heatmap Loss=0.0466, Loss=0.0466
2026-01-26 18:07:44,725 - Iter 1240/1891, heatmap Loss=0.0445, Loss=0.0445
2026-01-26 18:07:57,242 - Iter 1250/1891, heatmap Loss=0.0450, Loss=0.0450
2026-01-26 18:08:09,960 - Iter 1260/1891, heatmap Loss=0.0495, Loss=0.0495
2026-01-26 18:08:22,257 - Iter 1270/1891, heatmap Loss=0.0475, Loss=0.0475
2026-01-26 18:08:34,281 - Iter 1280/1891, heatmap Loss=0.0477, Loss=0.0477
2026-01-26 18:08:46,577 - Iter 1290/1891, heatmap Loss=0.0478, Loss=0.0478
2026-01-26 18:08:58,866 - Iter 1300/1891, heatmap Loss=0.0486, Loss=0.0486
2026-01-26 18:09:11,176 - Iter 1310/1891, heatmap Loss=0.0458, Loss=0.0458
2026-01-26 18:09:23,500 - Iter 1320/1891, heatmap Loss=0.0461, Loss=0.0461
2026-01-26 18:09:36,082 - Iter 1330/1891, heatmap Loss=0.0491, Loss=0.0491
2026-01-26 18:09:48,646 - Iter 1340/1891, heatmap Loss=0.0454, Loss=0.0454
2026-01-26 18:10:01,306 - Iter 1350/1891, heatmap Loss=0.0477, Loss=0.0477
2026-01-26 18:10:13,777 - Iter 1360/1891, heatmap Loss=0.0473, Loss=0.0473
2026-01-26 18:10:26,270 - Iter 1370/1891, heatmap Loss=0.0464, Loss=0.0464
2026-01-26 18:10:38,621 - Iter 1380/1891, heatmap Loss=0.0447, Loss=0.0447
2026-01-26 18:10:51,114 - Iter 1390/1891, heatmap Loss=0.0474, Loss=0.0474
2026-01-26 18:11:03,459 - Iter 1400/1891, heatmap Loss=0.0463, Loss=0.0463
2026-01-26 18:11:15,783 - Iter 1410/1891, heatmap Loss=0.0503, Loss=0.0503
2026-01-26 18:11:27,926 - Iter 1420/1891, heatmap Loss=0.0456, Loss=0.0456
2026-01-26 18:11:40,458 - Iter 1430/1891, heatmap Loss=0.0471, Loss=0.0471
2026-01-26 18:11:53,027 - Iter 1440/1891, heatmap Loss=0.0458, Loss=0.0458
2026-01-26 18:12:05,320 - Iter 1450/1891, heatmap Loss=0.0460, Loss=0.0460
2026-01-26 18:12:17,512 - Iter 1460/1891, heatmap Loss=0.0448, Loss=0.0448
2026-01-26 18:12:29,401 - Iter 1470/1891, heatmap Loss=0.0478, Loss=0.0478
2026-01-26 18:12:42,021 - Iter 1480/1891, heatmap Loss=0.0452, Loss=0.0452
2026-01-26 18:12:54,585 - Iter 1490/1891, heatmap Loss=0.0428, Loss=0.0428
2026-01-26 18:13:07,125 - Iter 1500/1891, heatmap Loss=0.0481, Loss=0.0481
2026-01-26 18:13:19,396 - Iter 1510/1891, heatmap Loss=0.0444, Loss=0.0444
2026-01-26 18:13:31,690 - Iter 1520/1891, heatmap Loss=0.0457, Loss=0.0457
2026-01-26 18:13:43,946 - Iter 1530/1891, heatmap Loss=0.0442, Loss=0.0442
2026-01-26 18:13:56,016 - Iter 1540/1891, heatmap Loss=0.0462, Loss=0.0462
2026-01-26 18:14:08,431 - Iter 1550/1891, heatmap Loss=0.0461, Loss=0.0461
2026-01-26 18:14:20,623 - Iter 1560/1891, heatmap Loss=0.0473, Loss=0.0473
2026-01-26 18:14:32,844 - Iter 1570/1891, heatmap Loss=0.0481, Loss=0.0481
2026-01-26 18:14:44,894 - Iter 1580/1891, heatmap Loss=0.0487, Loss=0.0487
2026-01-26 18:14:57,350 - Iter 1590/1891, heatmap Loss=0.0482, Loss=0.0482
2026-01-26 18:15:09,768 - Iter 1600/1891, heatmap Loss=0.0492, Loss=0.0492
2026-01-26 18:15:21,962 - Iter 1610/1891, heatmap Loss=0.0460, Loss=0.0460
2026-01-26 18:15:34,447 - Iter 1620/1891, heatmap Loss=0.0469, Loss=0.0469
2026-01-26 18:15:46,873 - Iter 1630/1891, heatmap Loss=0.0431, Loss=0.0431
2026-01-26 18:15:59,666 - Iter 1640/1891, heatmap Loss=0.0483, Loss=0.0483
2026-01-26 18:16:11,592 - Iter 1650/1891, heatmap Loss=0.0473, Loss=0.0473
2026-01-26 18:16:24,052 - Iter 1660/1891, heatmap Loss=0.0436, Loss=0.0436
2026-01-26 18:16:36,548 - Iter 1670/1891, heatmap Loss=0.0440, Loss=0.0440
2026-01-26 18:16:49,017 - Iter 1680/1891, heatmap Loss=0.0442, Loss=0.0442
2026-01-26 18:17:01,261 - Iter 1690/1891, heatmap Loss=0.0461, Loss=0.0461
2026-01-26 18:17:13,563 - Iter 1700/1891, heatmap Loss=0.0456, Loss=0.0456
2026-01-26 18:17:26,028 - Iter 1710/1891, heatmap Loss=0.0478, Loss=0.0478
2026-01-26 18:17:38,848 - Iter 1720/1891, heatmap Loss=0.0431, Loss=0.0431
2026-01-26 18:17:51,292 - Iter 1730/1891, heatmap Loss=0.0440, Loss=0.0440
2026-01-26 18:18:03,274 - Iter 1740/1891, heatmap Loss=0.0467, Loss=0.0467
2026-01-26 18:18:15,945 - Iter 1750/1891, heatmap Loss=0.0450, Loss=0.0450
2026-01-26 18:18:28,590 - Iter 1760/1891, heatmap Loss=0.0466, Loss=0.0466
2026-01-26 18:18:41,265 - Iter 1770/1891, heatmap Loss=0.0459, Loss=0.0459
2026-01-26 18:18:53,696 - Iter 1780/1891, heatmap Loss=0.0502, Loss=0.0502
2026-01-26 18:19:05,955 - Iter 1790/1891, heatmap Loss=0.0471, Loss=0.0471
2026-01-26 18:19:17,772 - Iter 1800/1891, heatmap Loss=0.0466, Loss=0.0466
2026-01-26 18:19:30,280 - Iter 1810/1891, heatmap Loss=0.0453, Loss=0.0453
2026-01-26 18:19:42,318 - Iter 1820/1891, heatmap Loss=0.0506, Loss=0.0506
2026-01-26 18:19:54,987 - Iter 1830/1891, heatmap Loss=0.0473, Loss=0.0473
2026-01-26 18:20:07,247 - Iter 1840/1891, heatmap Loss=0.0479, Loss=0.0479
2026-01-26 18:20:19,871 - Iter 1850/1891, heatmap Loss=0.0442, Loss=0.0442
2026-01-26 18:20:32,184 - Iter 1860/1891, heatmap Loss=0.0470, Loss=0.0470
2026-01-26 18:20:44,523 - Iter 1870/1891, heatmap Loss=0.0461, Loss=0.0461
2026-01-26 18:20:54,761 - Iter 1880/1891, heatmap Loss=0.0416, Loss=0.0416
2026-01-26 18:21:04,798 - Iter 1890/1891, heatmap Loss=0.0449, Loss=0.0449
2026-01-26 18:21:04,976 - End of Epoch 0 Train - Avg Loss: 0.0486
2026-01-26 18:21:05,422 - Saved last checkpoint to ./experiments/dinov2_vitb_lora/2026-01-26_17-44-26/last.pt
2026-01-26 18:21:05,422 - [Epoch 0 Evaluation]
2026-01-26 18:25:37,768 - EVAL EPOCH 0: AUC=0.9448, Min L2=0.0683, Avg L2=0.1324
2026-01-26 18:25:38,262 - New best performance! Saved best checkpoint to ./experiments/dinov2_vitb_lora/2026-01-26_17-44-26/best.pt
2026-01-26 18:25:38,263 - 
[Epoch 1 Training]
2026-01-26 18:25:40,604 - Iter 0/1891, heatmap Loss=0.0425, Loss=0.0425
2026-01-26 18:25:50,015 - Iter 10/1891, heatmap Loss=0.0480, Loss=0.0480
2026-01-26 18:25:59,466 - Iter 20/1891, heatmap Loss=0.0478, Loss=0.0478
2026-01-26 18:26:08,873 - Iter 30/1891, heatmap Loss=0.0445, Loss=0.0445
2026-01-26 18:26:18,237 - Iter 40/1891, heatmap Loss=0.0417, Loss=0.0417
2026-01-26 18:26:27,761 - Iter 50/1891, heatmap Loss=0.0463, Loss=0.0463
2026-01-26 18:26:37,111 - Iter 60/1891, heatmap Loss=0.0478, Loss=0.0478
2026-01-26 18:26:46,457 - Iter 70/1891, heatmap Loss=0.0487, Loss=0.0487
2026-01-26 18:26:55,931 - Iter 80/1891, heatmap Loss=0.0471, Loss=0.0471
2026-01-26 18:27:05,685 - Iter 90/1891, heatmap Loss=0.0481, Loss=0.0481
2026-01-26 18:27:15,043 - Iter 100/1891, heatmap Loss=0.0460, Loss=0.0460
2026-01-26 18:27:24,311 - Iter 110/1891, heatmap Loss=0.0457, Loss=0.0457
2026-01-26 18:27:33,461 - Iter 120/1891, heatmap Loss=0.0482, Loss=0.0482
2026-01-26 18:27:43,202 - Iter 130/1891, heatmap Loss=0.0431, Loss=0.0431
2026-01-26 18:27:52,697 - Iter 140/1891, heatmap Loss=0.0490, Loss=0.0490
2026-01-26 18:28:02,265 - Iter 150/1891, heatmap Loss=0.0461, Loss=0.0461
2026-01-26 18:28:11,957 - Iter 160/1891, heatmap Loss=0.0469, Loss=0.0469
2026-01-26 18:28:21,085 - Iter 170/1891, heatmap Loss=0.0460, Loss=0.0460
2026-01-26 18:28:30,532 - Iter 180/1891, heatmap Loss=0.0478, Loss=0.0478
2026-01-26 18:28:40,150 - Iter 190/1891, heatmap Loss=0.0442, Loss=0.0442
2026-01-26 18:28:49,433 - Iter 200/1891, heatmap Loss=0.0483, Loss=0.0483
2026-01-26 18:28:59,102 - Iter 210/1891, heatmap Loss=0.0444, Loss=0.0444
2026-01-26 18:29:08,441 - Iter 220/1891, heatmap Loss=0.0451, Loss=0.0451
2026-01-26 18:29:17,888 - Iter 230/1891, heatmap Loss=0.0449, Loss=0.0449
2026-01-26 18:29:27,673 - Iter 240/1891, heatmap Loss=0.0448, Loss=0.0448
2026-01-26 18:29:35,832 - Iter 250/1891, heatmap Loss=0.0444, Loss=0.0444
2026-01-26 18:29:43,552 - Iter 260/1891, heatmap Loss=0.0410, Loss=0.0410
2026-01-26 18:29:50,432 - Iter 270/1891, heatmap Loss=0.0452, Loss=0.0452
2026-01-26 18:29:57,703 - Iter 280/1891, heatmap Loss=0.0468, Loss=0.0468
2026-01-26 18:30:04,878 - Iter 290/1891, heatmap Loss=0.0501, Loss=0.0501
2026-01-26 18:30:11,919 - Iter 300/1891, heatmap Loss=0.0460, Loss=0.0460
2026-01-26 18:30:18,928 - Iter 310/1891, heatmap Loss=0.0459, Loss=0.0459
2026-01-26 18:30:25,744 - Iter 320/1891, heatmap Loss=0.0500, Loss=0.0500
2026-01-26 18:30:33,027 - Iter 330/1891, heatmap Loss=0.0430, Loss=0.0430
2026-01-26 18:30:40,122 - Iter 340/1891, heatmap Loss=0.0447, Loss=0.0447
2026-01-26 18:30:47,381 - Iter 350/1891, heatmap Loss=0.0456, Loss=0.0456
2026-01-26 18:30:54,403 - Iter 360/1891, heatmap Loss=0.0477, Loss=0.0477
2026-01-26 18:31:01,360 - Iter 370/1891, heatmap Loss=0.0409, Loss=0.0409
2026-01-26 18:31:08,723 - Iter 380/1891, heatmap Loss=0.0441, Loss=0.0441
2026-01-26 18:31:15,540 - Iter 390/1891, heatmap Loss=0.0466, Loss=0.0466
2026-01-26 18:31:22,687 - Iter 400/1891, heatmap Loss=0.0448, Loss=0.0448
2026-01-26 18:31:29,650 - Iter 410/1891, heatmap Loss=0.0475, Loss=0.0475
2026-01-26 18:31:36,326 - Iter 420/1891, heatmap Loss=0.0455, Loss=0.0455
2026-01-26 18:31:43,208 - Iter 430/1891, heatmap Loss=0.0469, Loss=0.0469
2026-01-26 18:31:49,798 - Iter 440/1891, heatmap Loss=0.0482, Loss=0.0482
2026-01-26 18:31:57,126 - Iter 450/1891, heatmap Loss=0.0456, Loss=0.0456
2026-01-26 18:32:04,664 - Iter 460/1891, heatmap Loss=0.0412, Loss=0.0412
2026-01-26 18:32:13,925 - Iter 470/1891, heatmap Loss=0.0457, Loss=0.0457
2026-01-26 18:32:23,527 - Iter 480/1891, heatmap Loss=0.0441, Loss=0.0441
2026-01-26 18:32:32,778 - Iter 490/1891, heatmap Loss=0.0434, Loss=0.0434
2026-01-26 18:32:42,223 - Iter 500/1891, heatmap Loss=0.0447, Loss=0.0447
2026-01-26 18:32:51,405 - Iter 510/1891, heatmap Loss=0.0470, Loss=0.0470
2026-01-26 18:33:01,020 - Iter 520/1891, heatmap Loss=0.0439, Loss=0.0439
2026-01-26 18:33:09,989 - Iter 530/1891, heatmap Loss=0.0442, Loss=0.0442
2026-01-26 18:33:19,386 - Iter 540/1891, heatmap Loss=0.0466, Loss=0.0466
2026-01-26 18:33:28,957 - Iter 550/1891, heatmap Loss=0.0439, Loss=0.0439
2026-01-26 18:33:38,290 - Iter 560/1891, heatmap Loss=0.0453, Loss=0.0453
2026-01-26 18:33:47,872 - Iter 570/1891, heatmap Loss=0.0471, Loss=0.0471
2026-01-26 18:33:57,168 - Iter 580/1891, heatmap Loss=0.0461, Loss=0.0461
2026-01-26 18:34:06,698 - Iter 590/1891, heatmap Loss=0.0489, Loss=0.0489
2026-01-26 18:34:16,592 - Iter 600/1891, heatmap Loss=0.0498, Loss=0.0498
2026-01-26 18:34:26,785 - Iter 610/1891, heatmap Loss=0.0457, Loss=0.0457
2026-01-26 18:34:39,434 - Iter 620/1891, heatmap Loss=0.0498, Loss=0.0498
2026-01-26 18:34:51,695 - Iter 630/1891, heatmap Loss=0.0442, Loss=0.0442
2026-01-26 18:35:04,006 - Iter 640/1891, heatmap Loss=0.0459, Loss=0.0459
2026-01-26 18:35:15,992 - Iter 650/1891, heatmap Loss=0.0486, Loss=0.0486
2026-01-26 18:35:28,529 - Iter 660/1891, heatmap Loss=0.0460, Loss=0.0460
2026-01-26 18:35:41,230 - Iter 670/1891, heatmap Loss=0.0450, Loss=0.0450
2026-01-26 18:35:53,500 - Iter 680/1891, heatmap Loss=0.0482, Loss=0.0482
2026-01-26 18:36:06,154 - Iter 690/1891, heatmap Loss=0.0480, Loss=0.0480
2026-01-26 18:36:18,673 - Iter 700/1891, heatmap Loss=0.0440, Loss=0.0440
2026-01-26 18:36:31,137 - Iter 710/1891, heatmap Loss=0.0485, Loss=0.0485
2026-01-26 18:36:42,864 - Iter 720/1891, heatmap Loss=0.0452, Loss=0.0452
2026-01-26 18:36:55,079 - Iter 730/1891, heatmap Loss=0.0427, Loss=0.0427
2026-01-26 18:37:07,375 - Iter 740/1891, heatmap Loss=0.0456, Loss=0.0456
2026-01-26 18:37:19,868 - Iter 750/1891, heatmap Loss=0.0461, Loss=0.0461
2026-01-26 18:37:32,002 - Iter 760/1891, heatmap Loss=0.0471, Loss=0.0471
2026-01-26 18:37:44,481 - Iter 770/1891, heatmap Loss=0.0424, Loss=0.0424
2026-01-26 18:37:56,298 - Iter 780/1891, heatmap Loss=0.0435, Loss=0.0435
2026-01-26 18:38:08,443 - Iter 790/1891, heatmap Loss=0.0429, Loss=0.0429
2026-01-26 18:38:21,105 - Iter 800/1891, heatmap Loss=0.0450, Loss=0.0450
2026-01-26 18:38:33,154 - Iter 810/1891, heatmap Loss=0.0449, Loss=0.0449
2026-01-26 18:38:45,867 - Iter 820/1891, heatmap Loss=0.0435, Loss=0.0435
2026-01-26 18:38:58,455 - Iter 830/1891, heatmap Loss=0.0412, Loss=0.0412
2026-01-26 18:39:10,805 - Iter 840/1891, heatmap Loss=0.0414, Loss=0.0414
2026-01-26 18:39:22,848 - Iter 850/1891, heatmap Loss=0.0431, Loss=0.0431
2026-01-26 18:39:35,174 - Iter 860/1891, heatmap Loss=0.0464, Loss=0.0464
