2026-01-27 00:38:08,962 - Experiment Config: {'model': 'dinov2_vitb_multi_output', 'data_path': '/mnt/nvme1n1/lululemon/xjj/datasets/resized/gazefollow_extended', 'ckpt_save_dir': './experiments', 'wandb_project': 'dinov2_vitb_multi_output', 'exp_name': 'dinov2_vitb_multi_output', 'log_iter': 10, 'max_epochs': 15, 'batch_size': 60, 'lr': 0.001, 'n_workers': 8}
2026-01-27 00:38:14,623 - Learnable parameters: 7540840
2026-01-27 00:38:20,368 - 
[Epoch 0 Training]
2026-01-27 00:38:25,410 - Iter 0/1891, heatmap Loss=0.7016, Text Loss=8.1314, Seg Loss=0.6828, Direction Loss=2.1584, Loss=0.8944
2026-01-27 00:42:30,732 - Iter 400/1891, heatmap Loss=0.0498, Text Loss=1.6523, Seg Loss=0.1657, Direction Loss=1.1407, Loss=0.1058
2026-01-27 00:42:36,316 - Iter 410/1891, heatmap Loss=0.0531, Text Loss=2.0020, Seg Loss=0.1678, Direction Loss=1.2740, Loss=0.1154
2026-01-27 00:42:41,070 - Iter 420/1891, heatmap Loss=0.0554, Text Loss=1.7883, Seg Loss=0.1575, Direction Loss=1.2526, Loss=0.1141
2026-01-27 00:42:46,819 - Iter 430/1891, heatmap Loss=0.0521, Text Loss=1.8924, Seg Loss=0.1296, Direction Loss=1.1799, Loss=0.1076
2026-01-27 00:42:52,503 - Iter 440/1891, heatmap Loss=0.0519, Text Loss=2.0663, Seg Loss=0.1436, Direction Loss=1.2032, Loss=0.1110
2026-01-27 00:42:57,788 - Iter 450/1891, heatmap Loss=0.0554, Text Loss=1.8759, Seg Loss=0.1455, Direction Loss=1.4042, Loss=0.1168
2026-01-27 00:43:03,494 - Iter 460/1891, heatmap Loss=0.0518, Text Loss=1.7932, Seg Loss=0.1868, Direction Loss=1.1037, Loss=0.1105
2026-01-27 00:43:08,819 - Iter 470/1891, heatmap Loss=0.0531, Text Loss=1.8633, Seg Loss=0.1492, Direction Loss=1.4216, Loss=0.1151
2026-01-27 00:43:14,787 - Iter 480/1891, heatmap Loss=0.0533, Text Loss=1.7445, Seg Loss=0.1247, Direction Loss=1.2635, Loss=0.1085
2026-01-27 00:43:20,154 - Iter 490/1891, heatmap Loss=0.0558, Text Loss=1.8395, Seg Loss=0.1730, Direction Loss=1.2667, Loss=0.1168
2026-01-27 00:43:25,479 - Iter 500/1891, heatmap Loss=0.0540, Text Loss=1.8535, Seg Loss=0.1111, Direction Loss=1.5545, Loss=0.1147
2026-01-27 00:43:30,264 - Iter 510/1891, heatmap Loss=0.0517, Text Loss=1.7289, Seg Loss=0.1756, Direction Loss=1.2111, Loss=0.1108
2026-01-27 00:43:38,330 - Iter 520/1891, heatmap Loss=0.0516, Text Loss=1.8155, Seg Loss=0.1847, Direction Loss=1.1328, Loss=0.1108
2026-01-27 00:43:47,300 - Iter 530/1891, heatmap Loss=0.0520, Text Loss=1.6508, Seg Loss=0.1363, Direction Loss=1.3244, Loss=0.1086
2026-01-27 00:43:56,327 - Iter 540/1891, heatmap Loss=0.0495, Text Loss=1.7656, Seg Loss=0.0906, Direction Loss=1.0130, Loss=0.0965
2026-01-27 00:44:05,758 - Iter 550/1891, heatmap Loss=0.0522, Text Loss=1.7401, Seg Loss=0.1131, Direction Loss=1.2056, Loss=0.1050
2026-01-27 00:44:14,857 - Iter 560/1891, heatmap Loss=0.0529, Text Loss=1.7877, Seg Loss=0.2676, Direction Loss=1.2959, Loss=0.1235
2026-01-27 00:44:23,794 - Iter 570/1891, heatmap Loss=0.0520, Text Loss=1.8086, Seg Loss=0.1625, Direction Loss=1.3782, Loss=0.1139
2026-01-27 00:44:32,850 - Iter 580/1891, heatmap Loss=0.0524, Text Loss=1.7908, Seg Loss=0.1574, Direction Loss=1.2511, Loss=0.1111
2026-01-27 00:44:41,837 - Iter 590/1891, heatmap Loss=0.0542, Text Loss=1.7150, Seg Loss=0.1966, Direction Loss=1.2232, Loss=0.1155
2026-01-27 00:44:50,795 - Iter 600/1891, heatmap Loss=0.0550, Text Loss=1.7674, Seg Loss=0.1577, Direction Loss=1.0182, Loss=0.1088
2026-01-27 00:44:59,813 - Iter 610/1891, heatmap Loss=0.0522, Text Loss=1.8124, Seg Loss=0.2203, Direction Loss=1.0553, Loss=0.1135
2026-01-27 00:45:08,542 - Iter 620/1891, heatmap Loss=0.0522, Text Loss=1.7693, Seg Loss=0.2875, Direction Loss=1.1254, Loss=0.1211
2026-01-27 00:45:17,496 - Iter 630/1891, heatmap Loss=0.0503, Text Loss=1.7227, Seg Loss=0.1757, Direction Loss=1.2128, Loss=0.1093
2026-01-27 00:45:26,380 - Iter 640/1891, heatmap Loss=0.0514, Text Loss=1.8107, Seg Loss=0.1586, Direction Loss=1.2866, Loss=0.1111
2026-01-27 00:45:35,287 - Iter 650/1891, heatmap Loss=0.0513, Text Loss=1.8414, Seg Loss=0.1239, Direction Loss=1.3253, Loss=0.1086
2026-01-27 00:45:44,906 - Iter 660/1891, heatmap Loss=0.0526, Text Loss=1.6390, Seg Loss=0.2448, Direction Loss=1.3815, Loss=0.1211
2026-01-27 00:45:53,484 - Iter 670/1891, heatmap Loss=0.0527, Text Loss=1.7476, Seg Loss=0.1456, Direction Loss=1.2087, Loss=0.1089
2026-01-27 00:46:02,411 - Iter 680/1891, heatmap Loss=0.0495, Text Loss=1.6947, Seg Loss=0.2226, Direction Loss=1.0667, Loss=0.1100
2026-01-27 00:46:11,558 - Iter 690/1891, heatmap Loss=0.0531, Text Loss=1.6315, Seg Loss=0.1476, Direction Loss=1.3203, Loss=0.1105
2026-01-27 00:46:20,375 - Iter 700/1891, heatmap Loss=0.0528, Text Loss=1.8271, Seg Loss=0.2020, Direction Loss=1.2559, Loss=0.1164
2026-01-27 00:46:29,439 - Iter 710/1891, heatmap Loss=0.0475, Text Loss=1.6303, Seg Loss=0.2036, Direction Loss=1.0130, Loss=0.1044
2026-01-27 00:46:38,606 - Iter 720/1891, heatmap Loss=0.0511, Text Loss=1.6642, Seg Loss=0.1639, Direction Loss=1.2735, Loss=0.1096
2026-01-27 00:46:47,713 - Iter 730/1891, heatmap Loss=0.0511, Text Loss=1.7445, Seg Loss=0.1639, Direction Loss=1.4020, Loss=0.1130
2026-01-27 00:46:56,610 - Iter 740/1891, heatmap Loss=0.0496, Text Loss=1.8695, Seg Loss=0.1683, Direction Loss=1.1717, Loss=0.1086
2026-01-27 00:47:05,333 - Iter 750/1891, heatmap Loss=0.0524, Text Loss=1.6830, Seg Loss=0.1433, Direction Loss=1.3162, Loss=0.1099
2026-01-27 00:47:14,983 - Iter 760/1891, heatmap Loss=0.0504, Text Loss=1.6588, Seg Loss=0.1365, Direction Loss=1.0806, Loss=0.1022
2026-01-27 00:47:24,100 - Iter 770/1891, heatmap Loss=0.0525, Text Loss=1.6928, Seg Loss=0.1397, Direction Loss=1.1204, Loss=0.1058
2026-01-27 00:47:33,299 - Iter 780/1891, heatmap Loss=0.0530, Text Loss=1.6330, Seg Loss=0.1858, Direction Loss=1.4369, Loss=0.1167
2026-01-27 00:47:42,183 - Iter 790/1891, heatmap Loss=0.0503, Text Loss=1.6238, Seg Loss=0.1649, Direction Loss=1.2590, Loss=0.1082
2026-01-27 00:47:51,357 - Iter 800/1891, heatmap Loss=0.0508, Text Loss=1.7762, Seg Loss=0.1436, Direction Loss=1.0919, Loss=0.1047
2026-01-27 00:48:00,496 - Iter 810/1891, heatmap Loss=0.0504, Text Loss=1.6859, Seg Loss=0.1619, Direction Loss=1.1862, Loss=0.1072
2026-01-27 00:48:09,791 - Iter 820/1891, heatmap Loss=0.0548, Text Loss=1.7729, Seg Loss=0.1663, Direction Loss=1.2830, Loss=0.1148
2026-01-27 00:48:18,816 - Iter 830/1891, heatmap Loss=0.0493, Text Loss=1.6743, Seg Loss=0.1135, Direction Loss=1.2727, Loss=0.1029
2026-01-27 00:48:27,518 - Iter 840/1891, heatmap Loss=0.0521, Text Loss=1.6926, Seg Loss=0.1159, Direction Loss=1.2149, Loss=0.1049
2026-01-27 00:48:36,355 - Iter 850/1891, heatmap Loss=0.0495, Text Loss=1.5489, Seg Loss=0.1496, Direction Loss=1.3961, Loss=0.1079
2026-01-27 00:48:45,331 - Iter 860/1891, heatmap Loss=0.0511, Text Loss=1.5594, Seg Loss=0.1257, Direction Loss=1.2560, Loss=0.1044
2026-01-27 00:48:54,885 - Iter 870/1891, heatmap Loss=0.0482, Text Loss=1.7943, Seg Loss=0.1711, Direction Loss=1.2791, Loss=0.1088
2026-01-27 00:49:03,863 - Iter 880/1891, heatmap Loss=0.0518, Text Loss=1.5518, Seg Loss=0.2088, Direction Loss=1.3099, Loss=0.1144
2026-01-27 00:49:13,184 - Iter 890/1891, heatmap Loss=0.0510, Text Loss=1.6738, Seg Loss=0.1734, Direction Loss=1.2658, Loss=0.1104
2026-01-27 00:49:22,081 - Iter 900/1891, heatmap Loss=0.0535, Text Loss=1.6444, Seg Loss=0.1387, Direction Loss=1.2832, Loss=0.1095
2026-01-27 00:49:30,744 - Iter 910/1891, heatmap Loss=0.0502, Text Loss=1.7175, Seg Loss=0.1077, Direction Loss=1.1895, Loss=0.1020
2026-01-27 00:49:39,648 - Iter 920/1891, heatmap Loss=0.0475, Text Loss=1.8039, Seg Loss=0.1300, Direction Loss=1.1243, Loss=0.1010
2026-01-27 00:49:48,283 - Iter 930/1891, heatmap Loss=0.0514, Text Loss=1.8085, Seg Loss=0.1234, Direction Loss=1.2220, Loss=0.1063
2026-01-27 00:49:57,192 - Iter 940/1891, heatmap Loss=0.0494, Text Loss=1.6932, Seg Loss=0.1476, Direction Loss=1.3767, Loss=0.1086
2026-01-27 00:50:05,897 - Iter 950/1891, heatmap Loss=0.0506, Text Loss=1.6977, Seg Loss=0.1449, Direction Loss=1.1118, Loss=0.1043
2026-01-27 00:50:15,048 - Iter 960/1891, heatmap Loss=0.0509, Text Loss=1.8073, Seg Loss=0.1339, Direction Loss=1.2795, Loss=0.1080
2026-01-27 00:50:23,797 - Iter 970/1891, heatmap Loss=0.0512, Text Loss=1.6595, Seg Loss=0.1598, Direction Loss=1.3073, Loss=0.1100
2026-01-27 00:50:33,282 - Iter 980/1891, heatmap Loss=0.0523, Text Loss=1.7256, Seg Loss=0.1831, Direction Loss=1.3401, Loss=0.1147
2026-01-27 00:50:42,162 - Iter 990/1891, heatmap Loss=0.0523, Text Loss=1.6616, Seg Loss=0.1759, Direction Loss=1.2234, Loss=0.1110
2026-01-27 00:50:51,225 - Iter 1000/1891, heatmap Loss=0.0508, Text Loss=1.7670, Seg Loss=0.1934, Direction Loss=1.3198, Loss=0.1142
2026-01-27 00:51:00,214 - Iter 1010/1891, heatmap Loss=0.0547, Text Loss=1.9426, Seg Loss=0.1556, Direction Loss=1.3958, Loss=0.1176
2026-01-27 00:51:09,362 - Iter 1020/1891, heatmap Loss=0.0515, Text Loss=1.7589, Seg Loss=0.1546, Direction Loss=1.1583, Loss=0.1077
2026-01-27 00:51:18,279 - Iter 1030/1891, heatmap Loss=0.0532, Text Loss=1.6457, Seg Loss=0.1611, Direction Loss=1.2456, Loss=0.1107
2026-01-27 00:51:27,278 - Iter 1040/1891, heatmap Loss=0.0531, Text Loss=1.6561, Seg Loss=0.1776, Direction Loss=1.4643, Loss=0.1167
2026-01-27 00:51:36,025 - Iter 1050/1891, heatmap Loss=0.0519, Text Loss=1.5687, Seg Loss=0.2263, Direction Loss=1.1524, Loss=0.1133
2026-01-27 00:51:45,228 - Iter 1060/1891, heatmap Loss=0.0516, Text Loss=1.5546, Seg Loss=0.1939, Direction Loss=1.1648, Loss=0.1098
2026-01-27 00:51:54,620 - Iter 1070/1891, heatmap Loss=0.0500, Text Loss=1.6433, Seg Loss=0.1636, Direction Loss=1.2590, Loss=0.1080
2026-01-27 00:52:03,416 - Iter 1080/1891, heatmap Loss=0.0510, Text Loss=1.6381, Seg Loss=0.1791, Direction Loss=1.2853, Loss=0.1110
2026-01-27 00:52:13,044 - Iter 1090/1891, heatmap Loss=0.0480, Text Loss=1.7035, Seg Loss=0.1343, Direction Loss=1.1270, Loss=0.1010
2026-01-27 00:52:21,929 - Iter 1100/1891, heatmap Loss=0.0486, Text Loss=1.5581, Seg Loss=0.1887, Direction Loss=1.1155, Loss=0.1054
2026-01-27 00:52:30,918 - Iter 1110/1891, heatmap Loss=0.0507, Text Loss=1.5530, Seg Loss=0.1575, Direction Loss=1.1296, Loss=0.1046
2026-01-27 00:52:39,966 - Iter 1120/1891, heatmap Loss=0.0497, Text Loss=1.5634, Seg Loss=0.1847, Direction Loss=1.1236, Loss=0.1062
2026-01-27 00:52:48,719 - Iter 1130/1891, heatmap Loss=0.0506, Text Loss=1.7879, Seg Loss=0.1205, Direction Loss=1.1755, Loss=0.1041
2026-01-27 00:52:57,739 - Iter 1140/1891, heatmap Loss=0.0483, Text Loss=1.5357, Seg Loss=0.1366, Direction Loss=1.0720, Loss=0.0987
2026-01-27 00:53:06,643 - Iter 1150/1891, heatmap Loss=0.0504, Text Loss=1.6010, Seg Loss=0.2043, Direction Loss=1.3984, Loss=0.1148
2026-01-27 00:53:15,474 - Iter 1160/1891, heatmap Loss=0.0471, Text Loss=1.6828, Seg Loss=0.1975, Direction Loss=1.0412, Loss=0.1045
2026-01-27 00:53:24,397 - Iter 1170/1891, heatmap Loss=0.0497, Text Loss=1.7013, Seg Loss=0.0888, Direction Loss=1.0226, Loss=0.0961
2026-01-27 00:53:33,270 - Iter 1180/1891, heatmap Loss=0.0485, Text Loss=1.7177, Seg Loss=0.1556, Direction Loss=1.1275, Loss=0.1038
2026-01-27 00:53:42,012 - Iter 1190/1891, heatmap Loss=0.0516, Text Loss=1.6368, Seg Loss=0.1594, Direction Loss=1.1890, Loss=0.1077
2026-01-27 00:53:51,592 - Iter 1200/1891, heatmap Loss=0.0510, Text Loss=1.6400, Seg Loss=0.1963, Direction Loss=1.2760, Loss=0.1125
2026-01-27 00:54:00,453 - Iter 1210/1891, heatmap Loss=0.0521, Text Loss=1.7807, Seg Loss=0.2438, Direction Loss=1.2944, Loss=0.1202
2026-01-27 00:54:09,523 - Iter 1220/1891, heatmap Loss=0.0493, Text Loss=1.6829, Seg Loss=0.1336, Direction Loss=0.9889, Loss=0.0992
2026-01-27 00:54:18,975 - Iter 1230/1891, heatmap Loss=0.0505, Text Loss=1.6613, Seg Loss=0.1171, Direction Loss=1.4433, Loss=0.1077
2026-01-27 00:54:27,818 - Iter 1240/1891, heatmap Loss=0.0524, Text Loss=1.7721, Seg Loss=0.1513, Direction Loss=1.0775, Loss=0.1068
2026-01-27 00:54:36,753 - Iter 1250/1891, heatmap Loss=0.0501, Text Loss=1.6558, Seg Loss=0.1476, Direction Loss=1.2642, Loss=0.1067
2026-01-27 00:54:45,755 - Iter 1260/1891, heatmap Loss=0.0508, Text Loss=1.5390, Seg Loss=0.1322, Direction Loss=1.1510, Loss=0.1025
2026-01-27 00:54:54,534 - Iter 1270/1891, heatmap Loss=0.0481, Text Loss=1.6776, Seg Loss=0.1498, Direction Loss=1.3086, Loss=0.1061
2026-01-27 00:55:03,301 - Iter 1280/1891, heatmap Loss=0.0470, Text Loss=1.5448, Seg Loss=0.1283, Direction Loss=1.2531, Loss=0.1004
2026-01-27 00:55:12,120 - Iter 1290/1891, heatmap Loss=0.0476, Text Loss=1.5159, Seg Loss=0.1597, Direction Loss=1.3246, Loss=0.1052
2026-01-27 00:55:21,640 - Iter 1300/1891, heatmap Loss=0.0475, Text Loss=1.6615, Seg Loss=0.1092, Direction Loss=1.1098, Loss=0.0972
2026-01-27 00:55:30,337 - Iter 1310/1891, heatmap Loss=0.0481, Text Loss=1.7147, Seg Loss=0.1433, Direction Loss=1.1230, Loss=0.1020
2026-01-27 00:55:39,131 - Iter 1320/1891, heatmap Loss=0.0487, Text Loss=1.6203, Seg Loss=0.1958, Direction Loss=1.1625, Loss=0.1077
2026-01-27 00:55:48,177 - Iter 1330/1891, heatmap Loss=0.0516, Text Loss=1.7256, Seg Loss=0.1457, Direction Loss=1.1722, Loss=0.1069
2026-01-27 00:55:57,182 - Iter 1340/1891, heatmap Loss=0.0492, Text Loss=1.6032, Seg Loss=0.1887, Direction Loss=1.1689, Loss=0.1075
2026-01-27 00:56:06,077 - Iter 1350/1891, heatmap Loss=0.0505, Text Loss=1.5752, Seg Loss=0.1188, Direction Loss=1.2231, Loss=0.1026
2026-01-27 00:56:15,058 - Iter 1360/1891, heatmap Loss=0.0538, Text Loss=1.6972, Seg Loss=0.1992, Direction Loss=1.3907, Loss=0.1185
2026-01-27 00:56:24,039 - Iter 1370/1891, heatmap Loss=0.0498, Text Loss=1.5800, Seg Loss=0.1388, Direction Loss=1.3356, Loss=0.1062
2026-01-27 00:56:33,031 - Iter 1380/1891, heatmap Loss=0.0509, Text Loss=1.6774, Seg Loss=0.1204, Direction Loss=1.5002, Loss=0.1097
2026-01-27 00:56:42,041 - Iter 1390/1891, heatmap Loss=0.0549, Text Loss=1.6548, Seg Loss=0.2055, Direction Loss=1.2374, Loss=0.1168
2026-01-27 00:56:50,909 - Iter 1400/1891, heatmap Loss=0.0452, Text Loss=1.6500, Seg Loss=0.1037, Direction Loss=1.0509, Loss=0.0931
2026-01-27 00:57:00,248 - Iter 1410/1891, heatmap Loss=0.0504, Text Loss=1.4910, Seg Loss=0.1805, Direction Loss=1.0960, Loss=0.1053
2026-01-27 00:57:09,133 - Iter 1420/1891, heatmap Loss=0.0487, Text Loss=1.7927, Seg Loss=0.1324, Direction Loss=1.2536, Loss=0.1050
2026-01-27 00:57:17,965 - Iter 1430/1891, heatmap Loss=0.0503, Text Loss=1.7096, Seg Loss=0.1438, Direction Loss=1.0496, Loss=0.1028
2026-01-27 00:57:26,845 - Iter 1440/1891, heatmap Loss=0.0493, Text Loss=1.6401, Seg Loss=0.1500, Direction Loss=1.1700, Loss=0.1041
2026-01-27 00:57:35,585 - Iter 1450/1891, heatmap Loss=0.0477, Text Loss=1.5956, Seg Loss=0.1038, Direction Loss=1.2201, Loss=0.0985
2026-01-27 00:57:44,592 - Iter 1460/1891, heatmap Loss=0.0485, Text Loss=1.6199, Seg Loss=0.1235, Direction Loss=1.0262, Loss=0.0976
2026-01-27 00:57:53,389 - Iter 1470/1891, heatmap Loss=0.0507, Text Loss=1.5621, Seg Loss=0.1653, Direction Loss=1.0826, Loss=0.1045
2026-01-27 00:58:02,317 - Iter 1480/1891, heatmap Loss=0.0499, Text Loss=1.5816, Seg Loss=0.1327, Direction Loss=1.2773, Loss=0.1046
2026-01-27 00:58:11,211 - Iter 1490/1891, heatmap Loss=0.0484, Text Loss=1.5691, Seg Loss=0.1722, Direction Loss=1.1032, Loss=0.1034
2026-01-27 00:58:20,138 - Iter 1500/1891, heatmap Loss=0.0509, Text Loss=1.5439, Seg Loss=0.2031, Direction Loss=1.2119, Loss=0.1109
2026-01-27 00:58:29,213 - Iter 1510/1891, heatmap Loss=0.0516, Text Loss=1.6285, Seg Loss=0.1370, Direction Loss=1.2495, Loss=0.1065
2026-01-27 00:58:38,502 - Iter 1520/1891, heatmap Loss=0.0500, Text Loss=1.6898, Seg Loss=0.1090, Direction Loss=1.0478, Loss=0.0987
2026-01-27 00:58:47,427 - Iter 1530/1891, heatmap Loss=0.0507, Text Loss=1.5763, Seg Loss=0.1617, Direction Loss=1.3253, Loss=0.1091
2026-01-27 00:58:56,370 - Iter 1540/1891, heatmap Loss=0.0504, Text Loss=1.5984, Seg Loss=0.1245, Direction Loss=1.3409, Loss=0.1057
2026-01-27 00:59:04,691 - Iter 1550/1891, heatmap Loss=0.0486, Text Loss=1.7391, Seg Loss=0.1701, Direction Loss=1.0547, Loss=0.1041
2026-01-27 00:59:13,333 - Iter 1560/1891, heatmap Loss=0.0478, Text Loss=1.5619, Seg Loss=0.1527, Direction Loss=1.1356, Loss=0.1014
2026-01-27 00:59:22,287 - Iter 1570/1891, heatmap Loss=0.0474, Text Loss=1.6368, Seg Loss=0.2146, Direction Loss=1.2143, Loss=0.1096
2026-01-27 00:59:31,468 - Iter 1580/1891, heatmap Loss=0.0514, Text Loss=1.6988, Seg Loss=0.1914, Direction Loss=1.1572, Loss=0.1106
2026-01-27 00:59:40,308 - Iter 1590/1891, heatmap Loss=0.0482, Text Loss=1.5840, Seg Loss=0.1694, Direction Loss=1.3987, Loss=0.1089
2026-01-27 00:59:49,397 - Iter 1600/1891, heatmap Loss=0.0482, Text Loss=1.5390, Seg Loss=0.1325, Direction Loss=1.0392, Loss=0.0976
2026-01-27 00:59:58,258 - Iter 1610/1891, heatmap Loss=0.0504, Text Loss=1.5483, Seg Loss=0.1489, Direction Loss=1.1914, Loss=0.1046
