2026-01-26 00:28:42,151 - Experiment Config: {'model': 'sam_dinov2_vitb', 'data_path': '/mnt/nvme1n1/lululemon/xjj/datasets/resized/gazefollow_extended', 'ckpt_save_dir': './experiments', 'wandb_project': 'sam_dinov2_vitb_lora_multi_input', 'exp_name': 'train_sam_dinov2_lora_prompt_gazefollow_multi_input', 'log_iter': 10, 'max_epochs': 15, 'batch_size': 60, 'lr': 0.001, 'n_workers': 8}
2026-01-26 00:30:55,486 - Learnable parameters: 5699552
2026-01-26 00:31:01,544 - 
[Epoch 0 Training]
2026-01-26 00:31:04,486 - Iter 0/1891, Loss=0.8784, Loss=0.8784
2026-01-26 00:37:01,200 - Iter 820/1891, Loss=0.0705, Loss=0.0705
2026-01-26 00:37:05,616 - Iter 830/1891, Loss=0.0677, Loss=0.0677
2026-01-26 00:37:09,939 - Iter 840/1891, Loss=0.0686, Loss=0.0686
2026-01-26 00:37:14,235 - Iter 850/1891, Loss=0.0703, Loss=0.0703
2026-01-26 00:37:18,559 - Iter 860/1891, Loss=0.0680, Loss=0.0680
2026-01-26 00:37:22,875 - Iter 870/1891, Loss=0.0666, Loss=0.0666
2026-01-26 00:37:27,157 - Iter 880/1891, Loss=0.0678, Loss=0.0678
2026-01-26 00:37:31,488 - Iter 890/1891, Loss=0.0668, Loss=0.0668
2026-01-26 00:37:35,848 - Iter 900/1891, Loss=0.0691, Loss=0.0691
2026-01-26 00:37:40,186 - Iter 910/1891, Loss=0.0696, Loss=0.0696
2026-01-26 00:37:44,401 - Iter 920/1891, Loss=0.0686, Loss=0.0686
2026-01-26 00:37:48,809 - Iter 930/1891, Loss=0.0700, Loss=0.0700
2026-01-26 00:37:53,118 - Iter 940/1891, Loss=0.0676, Loss=0.0676
2026-01-26 00:37:57,344 - Iter 950/1891, Loss=0.0695, Loss=0.0695
2026-01-26 00:38:01,701 - Iter 960/1891, Loss=0.0687, Loss=0.0687
2026-01-26 00:38:06,020 - Iter 970/1891, Loss=0.0686, Loss=0.0686
2026-01-26 00:38:10,491 - Iter 980/1891, Loss=0.0685, Loss=0.0685
2026-01-26 00:38:14,838 - Iter 990/1891, Loss=0.0674, Loss=0.0674
2026-01-26 00:38:19,080 - Iter 1000/1891, Loss=0.0666, Loss=0.0666
2026-01-26 00:38:23,378 - Iter 1010/1891, Loss=0.0691, Loss=0.0691
2026-01-26 00:38:27,848 - Iter 1020/1891, Loss=0.0693, Loss=0.0693
2026-01-26 00:38:32,208 - Iter 1030/1891, Loss=0.0691, Loss=0.0691
2026-01-26 00:38:36,679 - Iter 1040/1891, Loss=0.0690, Loss=0.0690
2026-01-26 00:38:41,043 - Iter 1050/1891, Loss=0.0695, Loss=0.0695
2026-01-26 00:38:45,491 - Iter 1060/1891, Loss=0.0683, Loss=0.0683
2026-01-26 00:38:49,930 - Iter 1070/1891, Loss=0.0681, Loss=0.0681
2026-01-26 00:38:54,425 - Iter 1080/1891, Loss=0.0694, Loss=0.0694
2026-01-26 00:38:58,771 - Iter 1090/1891, Loss=0.0670, Loss=0.0670
2026-01-26 00:39:03,002 - Iter 1100/1891, Loss=0.0682, Loss=0.0682
2026-01-26 00:39:07,460 - Iter 1110/1891, Loss=0.0690, Loss=0.0690
2026-01-26 00:39:12,010 - Iter 1120/1891, Loss=0.0682, Loss=0.0682
2026-01-26 00:39:16,342 - Iter 1130/1891, Loss=0.0694, Loss=0.0694
2026-01-26 00:39:20,699 - Iter 1140/1891, Loss=0.0664, Loss=0.0664
2026-01-26 00:39:24,993 - Iter 1150/1891, Loss=0.0695, Loss=0.0695
2026-01-26 00:39:29,355 - Iter 1160/1891, Loss=0.0682, Loss=0.0682
2026-01-26 00:39:33,642 - Iter 1170/1891, Loss=0.0694, Loss=0.0694
2026-01-26 00:39:37,893 - Iter 1180/1891, Loss=0.0690, Loss=0.0690
2026-01-26 00:39:42,130 - Iter 1190/1891, Loss=0.0683, Loss=0.0683
2026-01-26 00:39:46,314 - Iter 1200/1891, Loss=0.0693, Loss=0.0693
2026-01-26 00:39:50,681 - Iter 1210/1891, Loss=0.0674, Loss=0.0674
2026-01-26 00:39:55,133 - Iter 1220/1891, Loss=0.0676, Loss=0.0676
2026-01-26 00:39:59,417 - Iter 1230/1891, Loss=0.0673, Loss=0.0673
2026-01-26 00:40:03,862 - Iter 1240/1891, Loss=0.0670, Loss=0.0670
2026-01-26 00:40:08,133 - Iter 1250/1891, Loss=0.0684, Loss=0.0684
2026-01-26 00:40:12,436 - Iter 1260/1891, Loss=0.0683, Loss=0.0683
2026-01-26 00:40:16,759 - Iter 1270/1891, Loss=0.0687, Loss=0.0687
